Name:,Data 0x2007 0x0957 4/4/2023 10:34:32 2
Owner:,matth
Comments:,
Acquisition Date:,4/04/2023 10:34:32
&Instrument:,34972A,Address:,USB0::0x0957::0x2007::MY57007646::INSTR,Modules:,1,Slot1:,34901A
Total Channels:,22
Channel,Name,Function,Range,Resolution,AdvSettings,Scale,Gain,Offset,Label,Test,Low,High,HWAlarm
101,,Temp (Type K),None,C,Temp (Type K)#1#0.016#Auto#0.001#C#Internal#0#false,False,1,0,C,Off,0,1,Alarm 1
102,,Temp (Type K),None,C,Temp (Type K)#1#0.016#Auto#0.001#C#Internal#0#false,False,1,0,C,Off,0,1,Alarm 1
103,,Temp (Type K),None,C,Temp (Type K)#1#0.016#Auto#0.001#C#Internal#0#false,False,1,0,C,Off,0,1,Alarm 1
104,,Temp (Type K),None,C,Temp (Type K)#1#0.016#Auto#0.001#C#Internal#0#false,False,1,0,C,Off,0,1,Alarm 1
105,,Temp (Type K),None,C,Temp (Type K)#1#0.016#Auto#0.001#C#Internal#0#false,False,1,0,C,Off,0,1,Alarm 1
106,,Temp (Type K),None,C,Temp (Type K)#1#0.016#Auto#0.001#C#Internal#0#false,False,1,0,C,Off,0,1,Alarm 1
107,,Temp (Type K),None,C,Temp (Type K)#1#0.016#Auto#0.001#C#Internal#0#false,False,1,0,C,Off,0,1,Alarm 1
108,,Temp (Type K),None,C,Temp (Type K)#1#0.016#Auto#0.001#C#Internal#0#false,False,1,0,C,Off,0,1,Alarm 1
109,,Temp (Type K),None,C,Temp (Type K)#1#0.016#Auto#0.001#C#Internal#0#false,False,1,0,C,Off,0,1,Alarm 1
110,,Temp (Type K),None,C,Temp (Type K)#1#0.016#Auto#0.001#C#Internal#0#false,False,1,0,C,Off,0,1,Alarm 1
111,,Temp (Type K),None,C,Temp (Type K)#1#0.016#Auto#0.001#C#Internal#0#false,False,1,0,C,Off,0,1,Alarm 1
112,,Temp (Type K),None,C,Temp (Type K)#1#0.016#Auto#0.001#C#Internal#0#false,False,1,0,C,Off,0,1,Alarm 1
113,,Temp (Type K),None,C,Temp (Type K)#1#0.016#Auto#0.001#C#Internal#0#false,False,1,0,C,Off,0,1,Alarm 1
114,,Temp (Type K),None,C,Temp (Type K)#1#0.016#Auto#0.001#C#Internal#0#false,False,1,0,C,Off,0,1,Alarm 1
115,,Temp (Type K),None,C,Temp (Type K)#1#0.016#Auto#0.001#C#Internal#0#false,False,1,0,C,Off,0,1,Alarm 1
116,,Temp (Type K),None,C,Temp (Type K)#1#0.016#Auto#0.001#C#Internal#0#false,False,1,0,C,Off,0,1,Alarm 1
117,,Temp (Type K),None,C,Temp (Type K)#1#0.016#Auto#0.001#C#Internal#0#false,False,1,0,C,Off,0,1,Alarm 1
118,,Temp (Type K),None,C,Temp (Type K)#1#0.016#Auto#0.001#C#Internal#0#false,False,1,0,C,Off,0,1,Alarm 1
119,,Temp (Type K),None,C,Temp (Type K)#1#0.016#Auto#0.001#C#Internal#0#false,False,1,0,C,Off,0,1,Alarm 1
120,,Temp (Type K),None,C,Temp (Type K)#1#0.016#Auto#0.001#C#Internal#0#false,False,1,0,C,Off,0,1,Alarm 1
121,,DC Current,Auto,5.5,DC Current#1#0.016#Auto#0.001,False,1,0,ADC,Off,0,1,Alarm 1
122,,DC Current,Auto,5.5,DC Current#1#0.016#Auto#0.001,False,1,0,ADC,Off,0,1,Alarm 1
Scan  Control:,Start Action:,Immediately,Stop Action:,User Terminated
Scan,Time,101 (C),Alarm 101,102 (C),Alarm 102,103 (C),Alarm 103,104 (C),Alarm 104,105 (C),Alarm 105,106 (C),Alarm 106,107 (C),Alarm 107,108 (C),Alarm 108,109 (C),Alarm 109,110 (C),Alarm 110,111 (C),Alarm 111,112 (C),Alarm 112,113 (C),Alarm 113,114 (C),Alarm 114,115 (C),Alarm 115,116 (C),Alarm 116,117 (C),Alarm 117,118 (C),Alarm 118,119 (C),Alarm 119,120 (C),Alarm 120,121 (ADC),Alarm 121,122 (ADC),Alarm 122
26,4/04/2023 11:09:28:223,192.75,0,-105.56,0,195.052,0,-9.9E+37,0,193.589,0,192.637,0,194.124,0,185.048,0,193.768,0,194.539,0,196.123,0,18.064,0,68.447,0,190.13,0,190.11,0,189.077,0,285.98,0,193.394,0,18.23,0,-161.805,0,2.482E-07,0,-2.07E-08,0
27,4/04/2023 11:09:38:223,192.871,0,-128.685,0,194.705,0,-9.9E+37,0,193.853,0,192.902,0,194.393,0,184.418,0,193.94,0,195.014,0,196.333,0,18.145,0,68.619,0,190.596,0,188.888,0,189.572,0,287.678,0,193.64,0,18.329,0,-163.64,0,1.655E-07,0,2.07E-08,0
28,4/04/2023 11:09:48:223,193.331,0,-127.512,0,194.966,0,-9.9E+37,0,194.07,0,193.483,0,194.568,0,185.092,0,194.559,0,195.088,0,196.555,0,18.135,0,68.718,0,191.313,0,190.487,0,189.234,0,289.199,0,193.55,0,18.313,0,-176.367,0,1.034E-07,0,-6.2E-08,0
29,4/04/2023 11:09:58:223,193.682,0,-9.9E+37,0,195.717,0,-188.347,0,194.477,0,193.621,0,195.118,0,185.838,0,194.759,0,195.614,0,196.465,0,18.164,0,68.756,0,191.328,0,190.624,0,189.474,0,290.804,0,193.917,0,18.313,0,-9.9E+37,0,4.14E-08,0,0,0
30,4/04/2023 11:10:08:223,193.851,0,-9.9E+37,0,196.013,0,-155.149,0,194.638,0,193.935,0,195.163,0,186.235,0,194.995,0,195.778,0,196.537,0,18.14,0,68.837,0,191.54,0,190.674,0,190.135,0,292.168,0,194.351,0,18.265,0,-9.9E+37,0,4.14E-08,0,1.448E-07,0
31,4/04/2023 11:10:18:223,194.161,0,-9.9E+37,0,196.058,0,-125.412,0,194.815,0,194.295,0,195.456,0,186.288,0,195.452,0,195.857,0,196.663,0,18.114,0,69.028,0,192.222,0,191.396,0,190.915,0,293.939,0,194.676,0,18.247,0,-9.9E+37,0,-2.07E-08,0,0,0
32,4/04/2023 11:10:28:223,194.488,0,-9.9E+37,0,196.072,0,-150.165,0,195.185,0,194.702,0,195.86,0,186.064,0,195.49,0,196.327,0,196.818,0,18.085,0,68.89,0,191.786,0,191.192,0,190.489,0,295.652,0,194.858,0,18.226,0,-9.9E+37,0,2.07E-08,0,1.241E-07,0
33,4/04/2023 11:10:38:223,194.842,0,-132.281,0,196.553,0,-9.9E+37,0,195.534,0,194.786,0,195.914,0,186.093,0,195.772,0,196.366,0,196.764,0,18.094,0,69.021,0,191.704,0,192.174,0,190.669,0,297.655,0,195.01,0,18.263,0,-166.643,0,1.861E-07,0,4.14E-08,0
34,4/04/2023 11:10:48:223,195.211,0,-85.108,0,196.957,0,-175.947,0,195.603,0,195.1,0,196.291,0,186.766,0,196.089,0,196.539,0,196.736,0,18.061,0,69.166,0,192.083,0,191.305,0,190.871,0,299.653,0,195.307,0,18.317,0,-124.921,0,8.27E-08,0,4.14E-08,0
35,4/04/2023 11:10:58:223,195.302,0,-111.184,0,196.894,0,-9.9E+37,0,195.841,0,195.283,0,196.405,0,187.452,0,196.013,0,196.982,0,196.799,0,18.116,0,69.117,0,192.066,0,193.267,0,190.97,0,301.164,0,195.17,0,18.344,0,-138.392,0,1.448E-07,0,-4.14E-08,0
36,4/04/2023 11:11:08:223,195.45,0,-111.68,0,197.247,0,-9.9E+37,0,196.187,0,195.47,0,196.648,0,187.464,0,196.44,0,196.941,0,196.827,0,18.129,0,69.233,0,192.42,0,191.961,0,192.014,0,303.553,0,195.78,0,18.336,0,-175.632,0,6.2E-08,0,-6.2E-08,0
37,4/04/2023 11:11:18:223,195.55,0,-146.258,0,197.477,0,-9.9E+37,0,196.2,0,195.587,0,196.87,0,188.662,0,196.649,0,197.179,0,196.743,0,18.127,0,69.261,0,193.165,0,192.556,0,191.644,0,305.39,0,195.902,0,18.336,0,-197.256,0,0,0,2.07E-08,0
38,4/04/2023 11:11:28:223,195.68,0,-136.829,0,197.725,0,-9.9E+37,0,196.493,0,195.877,0,196.997,0,188.104,0,196.694,0,197.557,0,196.798,0,18.129,0,69.355,0,193.26,0,193.172,0,191.848,0,307.423,0,196.314,0,18.349,0,-9.9E+37,0,-8.27E-08,0,-2.07E-08,0
39,4/04/2023 11:11:38:223,196.016,0,-162.284,0,197.968,0,-9.9E+37,0,196.758,0,196.129,0,197.232,0,188.696,0,196.773,0,197.654,0,196.735,0,18.121,0,69.391,0,193.466,0,192.722,0,192.141,0,309.376,0,196.055,0,18.392,0,-190.395,0,6.2E-08,0,6.2E-08,0
40,4/04/2023 11:11:48:223,196.245,0,-186.936,0,198.078,0,-9.9E+37,0,196.898,0,196.269,0,197.3,0,188.504,0,196.883,0,197.767,0,196.765,0,18.127,0,69.343,0,193.321,0,193.034,0,191.803,0,311.226,0,196.296,0,18.368,0,-9.9E+37,0,1.241E-07,0,4.14E-08,0
41,4/04/2023 11:11:58:223,196.576,0,-9.9E+37,0,198.164,0,-161.824,0,197.371,0,196.686,0,197.44,0,187.143,0,197.242,0,198.063,0,196.877,0,18.132,0,69.504,0,193.205,0,193.059,0,192.621,0,312.888,0,196.771,0,18.367,0,-9.9E+37,0,1.034E-07,0,-1.241E-07,0
42,4/04/2023 11:12:08:223,196.586,0,-9.9E+37,0,198.37,0,-125.087,0,197.225,0,196.649,0,197.67,0,188.946,0,197.596,0,198.2,0,196.864,0,18.145,0,69.481,0,194.476,0,193.358,0,193.054,0,314.621,0,196.734,0,18.359,0,-9.9E+37,0,-8.27E-08,0,1.655E-07,0
43,4/04/2023 11:12:18:223,196.787,0,-9.9E+37,0,198.534,0,-9.9E+37,0,197.553,0,196.784,0,197.944,0,189.206,0,197.716,0,198.367,0,196.934,0,18.171,0,69.533,0,193.929,0,193.38,0,193.005,0,316.487,0,196.95,0,18.434,0,-9.9E+37,0,-1.034E-07,0,1.241E-07,0
44,4/04/2023 11:12:28:223,197.017,0,-9.9E+37,0,198.698,0,-9.9E+37,0,197.667,0,196.974,0,197.98,0,189.021,0,197.719,0,198.437,0,197.083,0,18.214,0,69.691,0,193.477,0,193.933,0,193.119,0,318.412,0,197.395,0,18.415,0,-9.9E+37,0,6.2E-08,0,-8.27E-08,0
45,4/04/2023 11:12:38:223,197.083,0,-122.902,0,198.854,0,-134.92,0,197.643,0,197.159,0,197.911,0,188.81,0,197.748,0,198.437,0,197.054,0,18.229,0,69.767,0,194.793,0,193.404,0,193.367,0,320.302,0,197.136,0,18.418,0,-142.814,0,1.448E-07,0,6.2E-08,0
46,4/04/2023 11:12:48:223,197.231,0,-73.947,0,199.105,0,-182.548,0,197.923,0,197.18,0,198.223,0,188.387,0,197.901,0,198.585,0,197.03,0,18.216,0,69.686,0,194.119,0,194.128,0,193.515,0,322.224,0,197.551,0,18.418,0,-118.222,0,2.07E-08,0,1.448E-07,0
47,4/04/2023 11:12:58:223,197.35,0,-112.671,0,199.173,0,-147.055,0,198.119,0,197.563,0,198.336,0,189.304,0,198.131,0,198.754,0,197.075,0,18.206,0,69.805,0,194.003,0,194.258,0,193.56,0,323.934,0,197.805,0,18.336,0,-9.9E+37,0,4.14E-08,0,6.2E-08,0
48,4/04/2023 11:13:08:223,197.501,0,-9.9E+37,0,199.443,0,-147.8,0,198.089,0,197.468,0,198.272,0,188.598,0,197.997,0,198.776,0,197.116,0,18.19,0,69.96,0,195.485,0,193.335,0,193.856,0,325.537,0,197.703,0,18.349,0,-9.9E+37,0,6.2E-08,0,-2.07E-08,0
49,4/04/2023 11:13:18:223,197.636,0,-9.9E+37,0,199.492,0,-142.437,0,198.19,0,197.695,0,198.466,0,189.272,0,198.208,0,198.854,0,197.069,0,18.184,0,69.918,0,194.76,0,194.706,0,194.042,0,327.43,0,197.924,0,18.356,0,-9.9E+37,0,4.14E-08,0,8.27E-08,0
50,4/04/2023 11:13:28:223,197.749,0,-112.808,0,199.839,0,-9.9E+37,0,198.441,0,197.762,0,198.64,0,189.538,0,198.265,0,198.958,0,197.089,0,18.198,0,69.984,0,194.822,0,194.685,0,194.034,0,329.335,0,197.929,0,18.39,0,-118.666,0,2.07E-08,0,-2.07E-08,0
51,4/04/2023 11:13:38:223,197.939,0,-124.939,0,200.033,0,-128.95,0,198.491,0,197.968,0,198.799,0,189.831,0,198.677,0,199.112,0,197.225,0,18.224,0,70.034,0,195.16,0,194.614,0,193.89,0,331.302,0,198.127,0,18.455,0,-9.9E+37,0,8.27E-08,0,-4.14E-08,0
52,4/04/2023 11:13:48:223,198.011,0,-9.9E+37,0,199.918,0,-188.672,0,198.769,0,197.917,0,198.838,0,188.876,0,198.652,0,199.509,0,197.21,0,18.234,0,70.12,0,195.126,0,194.223,0,193.747,0,333.306,0,198.283,0,18.526,0,-9.9E+37,0,0,0,-2.07E-08,0
53,4/04/2023 11:13:58:223,197.95,0,-100.713,0,200.111,0,-9.9E+37,0,198.713,0,197.88,0,198.857,0,189.436,0,198.694,0,199.42,0,197.128,0,18.219,0,70.171,0,195.303,0,195.101,0,194.321,0,335.277,0,198.145,0,18.52,0,-124.721,0,0,0,2.07E-08,0
54,4/04/2023 11:14:08:223,198.153,0,-121.236,0,199.874,0,-74.705,0,198.652,0,198.044,0,198.973,0,190.58,0,198.729,0,199.272,0,197.125,0,18.198,0,70.161,0,195.541,0,195.275,0,193.932,0,336.649,0,197.987,0,18.549,0,-9.9E+37,0,8.27E-08,0,0,0
55,4/04/2023 11:14:18:223,198.314,0,-9.9E+37,0,200.163,0,93.288,0,198.693,0,198.43,0,198.995,0,190.572,0,198.761,0,199.406,0,197.267,0,18.191,0,70.172,0,195.673,0,194.991,0,194.268,0,338.652,0,198.321,0,18.51,0,-9.9E+37,0,1.655E-07,0,8.27E-08,0
56,4/04/2023 11:14:28:223,198.432,0,-9.9E+37,0,200.255,0,-9.9E+37,0,199.064,0,198.361,0,199.068,0,191.386,0,198.81,0,199.409,0,197.129,0,18.171,0,70.256,0,196.026,0,195.142,0,194.095,0,341.009,0,198.174,0,18.514,0,-146.544,0,6.2E-08,0,6.2E-08,0
57,4/04/2023 11:14:38:223,198.411,0,-103.919,0,200.419,0,-82.185,0,198.893,0,198.427,0,199.213,0,191.336,0,198.831,0,199.221,0,197.127,0,18.176,0,70.185,0,195.259,0,195.43,0,194.373,0,343.153,0,197.987,0,18.517,0,-129.522,0,-2.07E-08,0,1.241E-07,0
58,4/04/2023 11:14:48:223,198.499,0,-104.172,0,200.57,0,-193.506,0,198.945,0,198.409,0,199.291,0,191.657,0,199.238,0,199.508,0,197.144,0,18.201,0,70.32,0,195.72,0,195.538,0,194.696,0,345.011,0,198.332,0,18.452,0,-128.202,0,8.27E-08,0,-4.14E-08,0
59,4/04/2023 11:14:58:223,198.513,0,-112.591,0,200.459,0,-9.9E+37,0,199.051,0,198.686,0,199.208,0,191.996,0,198.986,0,199.603,0,197.169,0,18.232,0,70.524,0,196.014,0,195.574,0,194.958,0,347.189,0,198.483,0,18.494,0,-119.688,0,1.448E-07,0,4.14E-08,0
60,4/04/2023 11:15:08:223,198.597,0,-89.44,0,200.333,0,-9.9E+37,0,199.138,0,198.454,0,199.19,0,192.121,0,199.024,0,199.57,0,197.083,0,18.226,0,70.562,0,195.794,0,195.978,0,195.005,0,348.899,0,198.803,0,18.531,0,-131.273,0,1.448E-07,0,6.2E-08,0
1,4/04/2023 11:15:19:347,198.748,0,-9.9E+37,0,200.521,0,-61.523,0,199.126,0,198.549,0,199.422,0,192.043,0,198.985,0,199.405,0,197.033,0,18.233,0,70.588,0,195.805,0,195.847,0,195.071,0,351.087,0,198.754,0,18.486,0,-9.9E+37,0,2.07E-08,0,-1.034E-07,0
2,4/04/2023 11:15:29:331,198.725,0,-9.9E+37,0,200.76,0,-99.769,0,199.236,0,198.686,0,199.578,0,191.769,0,199.048,0,199.808,0,197.058,0,18.213,0,70.53,0,196.126,0,195.905,0,195.202,0,352.518,0,198.56,0,18.508,0,-9.9E+37,0,-4.14E-08,0,6.2E-08,0
3,4/04/2023 11:15:39:331,198.767,0,-103.558,0,200.675,0,-9.9E+37,0,199.307,0,198.699,0,199.47,0,190.644,0,199.244,0,199.937,0,197.19,0,18.213,0,70.637,0,195.624,0,196.051,0,195.028,0,353.772,0,198.785,0,18.511,0,-146.349,0,4.14E-08,0,4.14E-08,0
4,4/04/2023 11:15:49:331,198.749,0,-106.516,0,200.583,0,-9.9E+37,0,199.289,0,198.734,0,199.377,0,191.405,0,199.207,0,199.71,0,196.997,0,18.189,0,70.691,0,195.73,0,195.926,0,195.393,0,355.731,0,198.679,0,18.487,0,-142.242,0,6.2E-08,0,2.07E-08,0
5,4/04/2023 11:15:59:331,198.82,0,-149.313,0,200.638,0,-9.9E+37,0,199.318,0,198.813,0,199.467,0,192.361,0,199.209,0,199.697,0,196.989,0,18.221,0,70.64,0,196.266,0,196.225,0,194.943,0,357.953,0,198.51,0,18.501,0,-179.384,0,-2.07E-08,0,8.27E-08,0
6,4/04/2023 11:16:09:331,198.816,0,-9.9E+37,0,200.836,0,-82.6,0,199.443,0,198.744,0,199.674,0,192.499,0,199.211,0,199.665,0,196.949,0,18.212,0,70.647,0,196.088,0,196.159,0,194.982,0,359.76,0,198.667,0,18.539,0,-9.9E+37,0,2.068E-07,0,-4.14E-08,0
7,4/04/2023 11:16:19:331,198.787,0,-9.9E+37,0,200.965,0,0.586,0,199.358,0,198.773,0,199.515,0,191.674,0,199.114,0,199.713,0,196.874,0,18.234,0,70.763,0,195.215,0,195.626,0,195.24,0,361.472,0,198.903,0,18.568,0,-9.9E+37,0,4.14E-08,0,-8.27E-08,0
8,4/04/2023 11:16:29:331,198.864,0,-174.038,0,200.679,0,-90.064,0,199.397,0,199.075,0,199.398,0,191.701,0,199.13,0,199.781,0,196.911,0,18.224,0,70.666,0,196.209,0,195.127,0,195.399,0,362.807,0,198.779,0,18.578,0,-9.9E+37,0,8.27E-08,0,8.27E-08,0
9,4/04/2023 11:16:39:331,198.895,0,-133.957,0,200.703,0,-9.9E+37,0,199.426,0,198.964,0,199.654,0,192.492,0,199.173,0,199.817,0,196.884,0,18.213,0,70.703,0,195.715,0,196.28,0,195.377,0,364.958,0,198.859,0,18.582,0,-184.279,0,-2.07E-08,0,-1.034E-07,0
10,4/04/2023 11:16:49:331,199.037,0,-99.876,0,200.805,0,-9.9E+37,0,199.413,0,198.969,0,199.58,0,192.47,0,199.222,0,199.956,0,196.812,0,18.234,0,70.739,0,195.653,0,195.702,0,195.345,0,366.857,0,198.729,0,18.561,0,-149.469,0,0,0,-4.14E-08,0
11,4/04/2023 11:16:59:331,198.994,0,-114.689,0,200.897,0,-9.9E+37,0,199.505,0,198.852,0,199.604,0,191.915,0,199.021,0,199.85,0,196.851,0,18.226,0,70.784,0,196.216,0,196.074,0,195.263,0,368.927,0,198.742,0,18.553,0,-109.934,0,-2.07E-08,0,-6.2E-08,0
12,4/04/2023 11:17:09:331,199.01,0,-144.024,0,200.873,0,-9.9E+37,0,199.627,0,198.868,0,199.557,0,191.907,0,199.164,0,199.924,0,196.74,0,18.237,0,70.751,0,196.255,0,195.976,0,195.493,0,370.606,0,198.771,0,18.569,0,-162.581,0,8.27E-08,0,6.2E-08,0
13,4/04/2023 11:17:19:331,198.981,0,-168.688,0,200.871,0,-153.807,0,199.476,0,198.903,0,199.612,0,192.594,0,199.204,0,199.76,0,196.722,0,18.239,0,70.711,0,196.35,0,196.444,0,195.575,0,372.344,0,198.779,0,18.587,0,-9.9E+37,0,-2.07E-08,0,0,0
14,4/04/2023 11:17:29:331,198.924,0,-136.094,0,200.752,0,-9.9E+37,0,199.686,0,198.926,0,199.711,0,192.908,0,199.176,0,199.675,0,196.662,0,18.241,0,70.631,0,196.061,0,196.39,0,195.489,0,374.063,0,198.699,0,18.631,0,-154.721,0,4.14E-08,0,1.034E-07,0
15,4/04/2023 11:17:39:331,198.993,0,-129.229,0,200.698,0,-185.745,0,199.371,0,198.823,0,199.657,0,192.258,0,199.116,0,199.813,0,196.697,0,18.271,0,70.768,0,195.588,0,196.546,0,195.28,0,375.518,0,198.684,0,18.628,0,-137.117,0,0,0,8.27E-08,0
16,4/04/2023 11:17:49:331,198.985,0,-132.053,0,200.965,0,-45.833,0,199.542,0,198.815,0,199.514,0,191.365,0,199.415,0,199.826,0,196.639,0,18.255,0,70.775,0,196.254,0,196.194,0,195.544,0,376.94,0,198.956,0,18.504,0,-154.862,0,6.2E-08,0,6.2E-08,0
17,4/04/2023 11:17:59:331,198.811,0,-129.9,0,200.991,0,-136.501,0,199.532,0,198.826,0,199.282,0,191.484,0,198.754,0,199.778,0,196.633,0,18.223,0,70.806,0,196.151,0,196.406,0,195.549,0,378.629,0,198.895,0,18.549,0,-165.646,0,2.07E-08,0,-2.07E-08,0
18,4/04/2023 11:18:09:331,198.864,0,-183.606,0,200.663,0,-81.966,0,199.561,0,198.81,0,199.308,0,191.854,0,198.982,0,199.752,0,196.509,0,18.226,0,70.773,0,196.217,0,195.534,0,195.417,0,380.079,0,198.89,0,18.565,0,-152.369,0,6.2E-08,0,6.2E-08,0
19,4/04/2023 11:18:19:331,198.848,0,-101.963,0,200.957,0,-130.845,0,199.4,0,198.987,0,199.477,0,192.454,0,199.201,0,199.641,0,196.498,0,18.226,0,70.852,0,195.043,0,195.867,0,195.428,0,381.84,0,198.393,0,18.567,0,-126.848,0,-8.27E-08,0,-8.27E-08,0
20,4/04/2023 11:18:29:331,198.887,0,-96.185,0,200.826,0,-9.9E+37,0,199.372,0,198.868,0,199.37,0,192.203,0,199.091,0,199.599,0,196.365,0,18.238,0,70.871,0,196.108,0,196.148,0,195.457,0,383.55,0,198.447,0,18.596,0,-130.363,0,-1.241E-07,0,1.034E-07,0
21,4/04/2023 11:18:39:331,198.932,0,-152.798,0,200.946,0,-9.9E+37,0,199.485,0,198.691,0,199.358,0,192.394,0,198.987,0,199.766,0,196.379,0,18.259,0,70.938,0,196.312,0,196.056,0,195.557,0,385.243,0,198.313,0,18.599,0,-9.9E+37,0,1.448E-07,0,0,0
22,4/04/2023 11:18:49:331,198.935,0,-9.9E+37,0,200.824,0,-145.609,0,199.466,0,198.755,0,199.419,0,192.332,0,198.778,0,199.799,0,196.295,0,18.281,0,70.935,0,195.437,0,196.022,0,195.557,0,386.641,0,198.676,0,18.67,0,-9.9E+37,0,-2.07E-08,0,-6.2E-08,0
23,4/04/2023 11:18:59:331,198.824,0,-9.9E+37,0,200.769,0,-138.57,0,199.349,0,198.786,0,199.387,0,192.179,0,198.942,0,199.601,0,196.308,0,18.279,0,70.973,0,195.566,0,195.972,0,195.88,0,387.78,0,198.449,0,18.683,0,-9.9E+37,0,-8.27E-08,0,0,0
24,4/04/2023 11:19:09:331,198.79,0,-158.837,0,200.737,0,-125.788,0,199.344,0,198.934,0,199.35,0,192.501,0,198.863,0,199.567,0,196.176,0,18.257,0,70.994,0,196.388,0,195.697,0,195.798,0,389.207,0,198.718,0,18.667,0,-178.135,0,2.07E-08,0,8.27E-08,0
25,4/04/2023 11:19:19:331,198.766,0,-140.421,0,200.573,0,-9.9E+37,0,199.45,0,198.617,0,199.231,0,193.059,0,198.979,0,199.495,0,196.094,0,18.236,0,70.989,0,196.209,0,195.88,0,195.713,0,390.842,0,198.639,0,18.644,0,-134.976,0,1.034E-07,0,-2.07E-08,0
26,4/04/2023 11:19:29:331,198.808,0,-99.292,0,200.623,0,-174.154,0,199.156,0,198.678,0,199.303,0,192.583,0,198.915,0,199.503,0,196.078,0,18.21,0,70.938,0,195.804,0,195.89,0,195.451,0,392.596,0,198.538,0,18.565,0,-117.688,0,8.27E-08,0,0,0
27,4/04/2023 11:19:39:331,198.771,0,-77.083,0,200.53,0,-9.9E+37,0,199.265,0,198.567,0,199.263,0,192.566,0,198.708,0,199.277,0,195.95,0,18.21,0,71.014,0,195.482,0,195.594,0,195.475,0,394.368,0,198.335,0,18.546,0,-122.477,0,-1.034E-07,0,1.861E-07,0
28,4/04/2023 11:19:49:331,198.85,0,-94.629,0,200.599,0,-9.9E+37,0,199.468,0,198.58,0,199.184,0,192.436,0,198.66,0,199.365,0,195.941,0,18.226,0,70.942,0,195.968,0,195.477,0,195.516,0,395.751,0,198.367,0,18.516,0,-169.946,0,1.241E-07,0,4.14E-08,0
29,4/04/2023 11:19:59:331,198.758,0,-116.369,0,200.491,0,-164.155,0,199.241,0,198.662,0,199.177,0,192.469,0,198.839,0,199.293,0,195.9,0,18.247,0,71.006,0,195.902,0,195.768,0,195.211,0,396.991,0,198.23,0,18.586,0,-9.9E+37,0,-2.07E-08,0,4.14E-08,0
30,4/04/2023 11:20:09:331,198.655,0,-196.2,0,200.531,0,-9.9E+37,0,199.238,0,198.527,0,199.086,0,192.004,0,198.643,0,199.31,0,195.856,0,18.26,0,70.935,0,195.809,0,195.676,0,195.145,0,398.305,0,198.3,0,18.622,0,-9.9E+37,0,1.448E-07,0,6.2E-08,0
31,4/04/2023 11:20:19:331,198.71,0,-9.9E+37,0,200.483,0,-148.596,0,199.119,0,198.493,0,199.049,0,192.218,0,198.447,0,199.284,0,195.843,0,18.223,0,71.001,0,194.903,0,195.576,0,195.491,0,399.396,0,198.277,0,18.644,0,-9.9E+37,0,1.448E-07,0,6.2E-08,0
32,4/04/2023 11:20:29:331,198.591,0,-9.9E+37,0,200.436,0,-151.786,0,199.101,0,198.472,0,199.001,0,191.864,0,198.664,0,199.144,0,195.748,0,18.202,0,71.004,0,195.006,0,195.113,0,195.597,0,400.788,0,198.258,0,18.649,0,-9.9E+37,0,6.2E-08,0,-1.241E-07,0
33,4/04/2023 11:20:39:331,198.543,0,-9.9E+37,0,200.728,0,-122.773,0,199.062,0,198.474,0,199.008,0,191.721,0,198.509,0,199.112,0,195.666,0,18.203,0,70.922,0,195.606,0,195.451,0,195.398,0,401.917,0,198.249,0,18.707,0,-9.9E+37,0,4.14E-08,0,-4.14E-08,0
34,4/04/2023 11:20:49:331,198.671,0,-9.9E+37,0,200.526,0,-84.761,0,199.074,0,198.389,0,198.972,0,191.755,0,198.484,0,199.178,0,195.609,0,18.218,0,70.906,0,195.272,0,195.717,0,195.207,0,403.068,0,198.134,0,18.721,0,-187.112,0,2.07E-08,0,1.448E-07,0
35,4/04/2023 11:20:59:331,198.658,0,-9.9E+37,0,200.328,0,-46.421,0,199.077,0,198.355,0,198.919,0,191.489,0,198.416,0,199.197,0,195.569,0,18.226,0,70.825,0,195.422,0,195.273,0,195.328,0,404.197,0,198.121,0,18.711,0,-9.9E+37,0,4.14E-08,0,8.27E-08,0
36,4/04/2023 11:21:09:331,198.564,0,-9.9E+37,0,200.34,0,-75.955,0,198.967,0,198.334,0,198.872,0,192.124,0,198.286,0,199.118,0,195.483,0,18.229,0,70.912,0,195.215,0,195.307,0,195.203,0,405.427,0,198,0,18.767,0,-9.9E+37,0,6.2E-08,0,4.14E-08,0
37,4/04/2023 11:21:19:331,198.496,0,-9.9E+37,0,200.121,0,-119.715,0,198.979,0,198.231,0,198.755,0,191.639,0,198.236,0,199.054,0,195.425,0,18.247,0,70.879,0,194.599,0,195.552,0,195.211,0,406.527,0,198.165,0,18.836,0,-191.897,0,6.2E-08,0,-6.2E-08,0
38,4/04/2023 11:21:29:331,198.44,0,-9.9E+37,0,199.989,0,-84.678,0,198.945,0,198.21,0,198.626,0,191.459,0,198.069,0,199.025,0,195.335,0,18.249,0,70.841,0,194.633,0,194.759,0,195.129,0,407.529,0,198.223,0,18.833,0,-9.9E+37,0,4.14E-08,0,8.27E-08,0
39,4/04/2023 11:21:39:331,198.411,0,-9.9E+37,0,200.056,0,-60.097,0,198.783,0,198.051,0,198.692,0,191.648,0,197.949,0,198.878,0,195.228,0,18.233,0,70.762,0,195.138,0,194.841,0,194.841,0,409.065,0,197.772,0,18.846,0,-9.9E+37,0,2.07E-08,0,-2.07E-08,0
